"","Sample_ID","ssGSEA_patient_epi_score","ssGSEA_patient_mes_score","ssGSEA_cell_epi_score","ssGSEA_cell_mes_score","ssGSEA_overlap_epi_score","ssGSEA_overlap_mes_score","SingScore_TotalScore","SingScore_mes_score","SingScore_epi_score"
"332","mel374",0.208532579926594,0.494003569286023,0.238402719015987,0.596457788584427,0.145421832288886,0.636480425199955,0.151076607606678,0.22916989140937,-0.0780932838026921
"333","mel375",0.38409622715242,0.606557731891395,0.433672179499857,0.740630958882586,0.367328498872061,0.738435709151641,0.117821978497151,0.283748313164001,-0.165926334666851
"334","mel376",0.155518269526001,0.567090162652054,0.206006772050495,0.61823133527388,0.0929437491274076,0.621210875901365,0.241411268734873,0.266542321293847,-0.0251310525589736
"335","mel377",0.273275285931946,0.700961427747747,0.320927189229517,0.772380817059239,0.264848477754017,0.779988387509347,0.220303572844407,0.334479912438045,-0.114176339593639
"336","mel378",0.126972328980792,0.623520243479783,0.191721894919424,0.665412005698002,0.0553238775083611,0.696427244878904,0.287848173221553,0.293724599526659,-0.0058764263051061
"337","mel379",0.18061869246107,0.516993168921115,0.207320917156441,0.690019358594496,0.103288266783779,0.703525624139246,0.202529310778051,0.240316296175051,-0.0377869853970005
"338","mel381",0.128065054436024,0.576547073031973,0.205017208587082,0.680084601260506,0.0838666432878822,0.689539096143603,0.253834721932635,0.267944303549804,-0.0141095816171689
"339","mel382",0.127223772280885,0.580891083614662,0.150042857527965,0.72856001754646,0.0511715084919644,0.746438604935654,0.260084234344341,0.272164225673194,-0.0120799913288532
"340","mel383",0.284630772407342,0.489817365343771,0.302304312504453,0.678127165181172,0.237951848110027,0.688581809251725,0.112101088310733,0.228058215402155,-0.115957127091421
"341","mel384",0.261963037118358,0.66001017789629,0.309896224414914,0.738259192032727,0.214372557919075,0.738289372171646,0.210672456035848,0.313288826766787,-0.102616370730938
"342","mel385",0.126403953577883,0.604791910699051,0.190988390169358,0.680808573215524,0.0486606377735871,0.713406240103728,0.252479802286083,0.280722860441888,-0.0282430581558047
"343","mel386",0.150918071241416,0.52617368514328,0.163856672266884,0.703138959674013,0.0483561778510032,0.736843105910176,0.222717193666573,0.246882595791004,-0.024165402124431
"344","mel387",0.294071851874684,0.644167687472452,0.332808142840822,0.747464265497263,0.277493919323115,0.758670117286051,0.17551219340778,0.304034600439292,-0.128522407031512
"345","mel388",0.146627344394684,0.540247307994307,0.14253065426828,0.723946288087119,0.0642655904035056,0.717513857412404,0.227190545456382,0.251071179238381,-0.0238806337819996
"346","mel389",0.298603446687138,0.567701309586261,0.301759168491449,0.767052199045824,0.271883371821243,0.788476869545973,0.135509482891281,0.263838513496488,-0.128329030605207
"347","mel390",0.318571672662576,0.798251011819546,0.414506557602905,0.81992858669217,0.318403618298952,0.834964176771516,0.253532910606919,0.383327167942906,-0.129794257335987
"348","mel391",0.449097814394418,0.498317071543464,0.472860460780804,0.722963052081737,0.446129404817969,0.73819373727873,0.0250646782399468,0.227218423584132,-0.202153745344186
"349","mel392",0.130150432057334,0.522497659731846,0.15699549023336,0.661922703452144,0.0468003769947615,0.669787333347267,0.232809488485706,0.244925199027061,-0.0121157105413554
"350","mel393",0.195712153972239,0.461005487235876,0.185659831071317,0.670871885420735,0.122736803483311,0.67059432096156,0.169380763731432,0.213159215931736,-0.0437784522003035
"351","mel394",0.2278259340465,0.564318176652469,0.265138874222976,0.706292595394177,0.17840609482686,0.717845469363306,0.191697014862767,0.263831102323106,-0.0721340874603393
"352","mel395",0.166646685585578,0.611508218065754,0.213373499450621,0.672733604244182,0.092177547693738,0.694112819253834,0.248085232110585,0.289811923476882,-0.0417266913662968
"353","mel396",0.156793321462856,0.465177150760404,0.202407275381167,0.613421463759345,0.0768083211513219,0.63011285017629,0.203366433683096,0.209686763580816,-0.00632032989771991
"354","mel397",0.203837585421493,0.525837692457205,0.216470756293841,0.691061765739055,0.132728632904752,0.732757805964936,0.198464845914524,0.245594745605121,-0.0471298996905978
"355","mel399",0.112203894162893,0.754718136426965,0.182962714746653,0.818242343338101,0.0490771722207909,0.835796263505408,0.345589195955045,0.359295273640637,-0.0137060776855921
"356","mel400",0.153886143478942,0.635772567762094,0.20957307827299,0.760719162125314,0.0721678378367201,0.770956381653967,0.279111319192057,0.300879346309098,-0.0217680271170407
"357","mel401",0.1873750630523,0.521134349363792,0.204655848492517,0.69326104576836,0.0942741150065622,0.709527516444608,0.209769669656319,0.239603341295757,-0.029833671639438
"358","mel402",0.459734411711015,0.557490606715674,0.524416814514806,0.614985641567571,0.530653364425761,0.646372573668133,0.055612112110011,0.257674958216863,-0.202062846106852
"359","mel404",0.143825579197397,0.638457776340308,0.219029950782458,0.74927933037962,0.0795485366569576,0.791885707445629,0.2824938584877,0.30164354415863,-0.01914968567093
"360","mel405",0.189943551617626,0.754203104133364,0.270080319852057,0.809240121505118,0.139038898688399,0.815934769511013,0.302636390334465,0.360396574005119,-0.0577601836706542
"361","mel406",0.134111518914296,0.636885911977759,0.156693903741285,0.755024064125794,0.0420421211218803,0.808372615186027,0.314772015146568,0.299428026813202,0.0153439883333661
"362","mel407",0.559760871607222,0.468875170343184,0.59739987829071,0.685093675730197,0.584991153641093,0.678085097645095,-0.0386969913322367,0.215195171133522,-0.253892162465759
"363","mel408",0.41543420452625,0.549886889830969,0.445623142982446,0.72472296990144,0.422715490917346,0.727797928574606,0.0754618287714206,0.258981230462294,-0.183519401690874
"364","mel409",0.222550677039688,0.639926245860868,0.26938468021344,0.725067572425412,0.152697728902365,0.737980487398185,0.240983377603952,0.303691780733448,-0.0627084031294957
"365","mel410",0.198382616259204,0.54748719370583,0.232820857351944,0.732979524522967,0.127190190070242,0.71176738645743,0.208973840036854,0.253327987406934,-0.0443541473700806
"366","mel411",0.1140259320708,0.562213084586853,0.165095696240841,0.649109587651964,0.0527639825709466,0.688669224475056,0.261369197807137,0.264679999296997,-0.00331080148986063
"367","mel412",0.265788224544518,0.577988086726659,0.306594522185684,0.699765891237935,0.235784123642725,0.73764155421345,0.171296907054181,0.271707062149465,-0.100410155095284
"368","mel413",0.208702119071536,0.533025725380003,0.239156559933262,0.706761032154173,0.150931103643516,0.72295631861897,0.178863962617676,0.24698296425337,-0.0681190016356936
"369","mel414",0.211685671037361,0.441413365084423,0.243508226573582,0.63202240363325,0.165777109657899,0.632802268991064,0.134889690228832,0.199577923088537,-0.0646882328597048
"370","mel415",0.235011688860079,0.495489603399656,0.272521195583831,0.639498476959117,0.197844736403826,0.662205767103863,0.138422621474517,0.227434406351249,-0.0890117848767318
"371","mel416",0.223944578412545,0.482271480675025,0.223083422763035,0.673168566322132,0.185145136733263,0.657062093894205,0.160950339415662,0.221861203968408,-0.0609108645527462
"372","mel417",0.23525868890066,0.43276300354661,0.210774312342362,0.676666499978735,0.162525188024158,0.666432444931862,0.141560844432742,0.191142313797974,-0.0495814693652327
"373","mel418",0.130081923403295,0.527575829754644,0.136759215705269,0.669727743509214,0.0528695994444514,0.67751292661036,0.236215927252735,0.243143976441786,-0.00692804918905066
"374","mel419",0.178622636850952,0.56026015887251,0.189233882261733,0.739067702516983,0.0995582878588489,0.771229610280125,0.222488138016744,0.260153678091237,-0.0376655400744931
"375","mel420",0.177235512667746,0.589638717717461,0.223967871009528,0.690939719918285,0.124218932851759,0.728568706528018,0.233106335540783,0.277467873092761,-0.0443615375519776
"376","mel421",0.173090372571343,0.454861677246514,0.171319598197836,0.649418250725975,0.0648168194850533,0.673791738134704,0.188883736099498,0.206499959026799,-0.0176162229273003
"377","mel423",0.429004253499843,0.67552999216079,0.469764596633108,0.771138891131161,0.430016199088666,0.78031325356609,0.124795212976657,0.320885067734949,-0.196089854758292
"378","mel424",0.415931721659163,0.557952660445893,0.479720281148548,0.723788901789993,0.437225844684661,0.723912177571629,0.0757263821445627,0.257969499421823,-0.18224311727726
"379","mel425",0.237827936154237,0.538063975582096,0.239557459883301,0.672099101981023,0.157139293157297,0.67535104781265,0.186136806966072,0.253651538061987,-0.0675147310959148
"380","mel426",0.13296694567291,0.497159809597367,0.167271841530919,0.668327584548693,0.0763174292583698,0.662320158597229,0.222180636102979,0.227787813447638,-0.00560717734465843
"381","mel427",0.162982734299898,0.677268849680684,0.198106418328303,0.771204632811794,0.0780141665392616,0.801706280268618,0.293730720971772,0.322138826523277,-0.0284081055515046
"382","mel428",0.203533063340287,0.572091232401293,0.200343483102794,0.753507942025894,0.107929627566343,0.777399260279048,0.192859254727907,0.270034677938991,-0.0771754232110833
"383","mel429",0.594202263847633,0.653631685398463,0.642393886018607,0.704436419349059,0.640956007202791,0.728048874334458,0.030451247109298,0.310253633645372,-0.279802386536074
"384","mel430",0.167152406970797,0.67902045682804,0.20228301862232,0.756465929169785,0.099374698404486,0.773391068343576,0.283632981612976,0.322944315195933,-0.0393113335829572
"385","mel431",0.0998524597893225,0.681638978416149,0.163812177902706,0.782503486485348,0.0305739704405579,0.81840049304125,0.31572371922882,0.322832088856157,-0.00710836962733774
"386","mel432",0.174692634390583,0.636267116906825,0.175222285996553,0.69330502332029,0.0638146579825441,0.715233425621101,0.265428217948799,0.301996316011586,-0.036568098062787
"387","mel433",0.187245122458051,0.580796451236199,0.238823348113261,0.677801099315364,0.126592834815001,0.705956301159802,0.230375429815731,0.272539866289727,-0.0421644364739965
"388","mel434",0.236631609624835,0.463853274252093,0.261154185125169,0.688742417003043,0.18385227051521,0.689513241889021,0.123633075157735,0.208376044631357,-0.084742969473622
"389","mel435",0.173330601746439,0.71457768314756,0.231667049149443,0.814091215034592,0.109276234602422,0.813244525970565,0.298458676134591,0.340017117693033,-0.0415584415584416
"390","mel436",0.293329979098712,0.560072447983962,0.340619450028289,0.654362118923232,0.263118565850786,0.629264737494298,0.158338607083835,0.26356789979416,-0.105229292710325
"391","mel437",0.206896314654949,0.512969702972627,0.224433391933754,0.773816015057971,0.113022193514694,0.77309916670131,0.185131126299806,0.237021288489664,-0.0518901621898588
"392","mel439",0.224464625194254,0.590668802844903,0.238327930654503,0.732151794593367,0.131460635941805,0.737321967244387,0.225953985345423,0.279210345828642,-0.0532563604832194
"393","mel440",0.401922927764366,0.555385324143027,0.456032198753216,0.682707360016961,0.40482515463499,0.673190333285383,0.0901531747548022,0.258340905082138,-0.168187730327336
"394","mel441",0.391200286610889,0.51752188495295,0.450209543310102,0.6453285013349,0.403121866152406,0.624720447657787,0.0679647896561183,0.238872599600347,-0.170907809944229
"395","mel442",0.529728781260032,0.550318656107174,0.582186280871599,0.682565253647441,0.564520514386098,0.660199383302938,0.0247016361511572,0.255531011631519,-0.230829375480362
"396","mel444",0.189110877159029,0.544758008026512,0.23803511661265,0.790249100014631,0.120252319570646,0.793152657173492,0.211386398855678,0.251234013304962,-0.0398476144492836
"397","mel445",0.111126372283944,0.52176849872331,0.156151007151495,0.658416278959777,0.0323285833918509,0.68358609423661,0.231753377150639,0.244384183370216,-0.0126308062195771
"398","mel446",0.228772813446151,0.561699086609526,0.274742349192771,0.711674402684604,0.198194139505928,0.747856360347618,0.172140280300598,0.26213224963627,-0.089991969335672
"399","mel449",0.181239496341568,0.532886623186783,0.207397046517819,0.719046580928633,0.115928753413099,0.753212398724937,0.196620387426282,0.243503947720312,-0.0468835602940306
"400","mel451",0.161886966783883,0.643217703376619,0.207425576917881,0.759143121658892,0.0916076832629504,0.773958005333959,0.276889690496343,0.304532419542714,-0.0276427290463709
"401","mel452",0.182472570752168,0.600298536797213,0.204175196282682,0.809177068259565,0.0933955767122741,0.810569737618691,0.233901705554089,0.278602206115743,-0.0447005005616539
"402","mel453",0.202985932255764,0.50580828173473,0.226639148395837,0.666448377505655,0.137860272438917,0.682893602086143,0.183504288738935,0.233016290394336,-0.0495120016554007
"403","mel454",0.160985177816684,0.629903424086341,0.179870244421324,0.750490178902657,0.0798033998806135,0.761761903492957,0.265082430871527,0.297897301888219,-0.032814871016692
"404","mel455",0.248501543465688,0.647520288832755,0.314407098358102,0.708423175660487,0.222973037393208,0.693227615951889,0.23542154208729,0.307710330688674,-0.0722887886013834
"405","mel456",0.261912840609625,0.443534408560175,0.277790170136513,0.576282229354674,0.223489062023087,0.59215648421875,0.128526936210276,0.203907530577972,-0.0753805943676961
"406","mel457",0.208683518578885,0.535876968688144,0.218989872590907,0.696496104385446,0.159456326801749,0.70950194720701,0.187794676186156,0.250373258453661,-0.0625785822675049
"407","mel459",0.169979095345655,0.444551419567314,0.189043307864569,0.681825537198426,0.0996071124345227,0.695537708229916,0.162189508503049,0.19545074650632,-0.0332612380032714
"408","mel460",0.211577199797284,0.511321914038865,0.201079812121152,0.659530535826625,0.111391289113685,0.681948997240882,0.180097298402305,0.237684059137776,-0.0575867607354709
"409","mel462",0.253987664660218,0.694149870287649,0.321689241014747,0.773565663197286,0.246511496868069,0.774260291963367,0.227298708181425,0.330383862784031,-0.103085154602605
"410","mel463",0.134583980235696,0.715073495572134,0.16892349487604,0.860882359354179,0.0326420572180522,0.861035183537136,0.343783079232831,0.34040059297857,0.00338248625426174
"411","mel464",0.143805413275239,0.609143844654139,0.231989855160802,0.67250270360539,0.100101960745329,0.683727163642653,0.264912498123165,0.285412862705472,-0.0205003645823069
"412","mel465",0.159735362027245,0.587729224521624,0.208438154229569,0.720036162537111,0.0800610293082314,0.7629285231791,0.244471838192343,0.275815816672133,-0.0313439784797903
"413","mel466",0.263765430129932,0.678555385272167,0.336515355965451,0.733942773902377,0.239645764468935,0.751062417765542,0.211005090451813,0.322025329696635,-0.111020239244822
"414","mel467",0.0942738497543655,0.735330499418103,0.170849391958988,0.804341496295021,0.0279440941711575,0.82894146833959,0.352204614775175,0.349744176882263,0.00246043789291139
"415","mel468",0.280283590785262,0.606720899586283,0.305537832447001,0.745269090218763,0.238566562001961,0.73557743530266,0.176217464023938,0.286069069171446,-0.109851605147508
"416","mel469",0.61091287756163,0.509475751232643,0.668382282299517,0.628692322128344,0.660008361486787,0.611289259808911,-0.0365681211574362,0.234852567410445,-0.271420688567881
"417","mel470",0.107604717345778,0.428791875769259,0.126911051213788,0.653577813910944,0.025002265257684,0.701144223854414,0.178254110466287,0.192990872187116,-0.0147367617208285
