"","MEblue","MEcyan","MEpink","MEturquoise","MEgrey60","MEpurple","MEred","MEyellow","MEmagenta","MEblack","MEmidnightblue","MEgreen","MElightcyan","MEtan","MEgreenyellow","MEbrown","MEsalmon","MEgrey"
"mel204",0.0244308314841972,0.0602491043433585,0.00737190697164063,0.00795350378633004,-0.0255690911081511,-0.0223804383691152,-0.0222433510048998,-0.0382815795450447,-0.00855732298157075,-0.0143781013617583,0.0166298046212205,-0.0307444645832573,0.0280720468068213,0.0289425315210412,-0.00590836523337194,0.0206921230093603,0.0104143801538662,-0.0244183601454745
"mel188",-0.0107939838915962,-0.0204593902574082,-0.0118936584424491,0.00113823274868258,-0.0217000124334853,-0.0155794519769978,-0.0294411686247779,-0.0308165064187406,0.0080808941661148,0.00454526805881692,0.0161243237631622,-0.0630619018226165,-0.0475368398289696,-0.0292847087728243,0.00140785531651727,0.0169102546633757,0.0119814690603851,0.00347073983043326
"mel248",0.00165493077660375,0.0157268719707233,-0.00641772506035272,-0.00909996562473275,-0.0166967442198382,-0.0230583987145942,-0.0267370127950245,-0.017523410271975,-0.0759688311316328,-0.0636892852525668,-0.0376311239302314,-0.00233713837199213,0.0746198108864008,0.038173418703,0.0456429498466164,0.0403050997940205,0.0139175289055031,-0.050735631395913
"mel154",0.0020335773513407,0.0294245068300123,0.0362906054110986,0.0241356674645782,-0.0145002089402364,-0.0348507819619283,-0.00854864324691188,-0.0428276654683984,-0.0352987575489825,-0.0513661438774464,-0.0597469261202418,0.118857515719568,-0.00824821587848571,-0.0372442560170436,0.0533875592043837,-0.00273567151788275,-0.0304969972574787,-0.0346980353361383
"mel133",0.0159606737654102,0.000638224609761061,-0.0311415870060467,0.00285004937505979,0.122028519512414,0.152939108768443,0.181977907159622,0.0283632631086451,0.0329443114275533,0.0482273522286981,0.0399036532403958,0.093246685544687,-0.0181750876036349,-0.0237323750822732,-0.0107886515333907,-0.0248885944982898,-0.00421437314613639,0.0217481627059686
"mel106",0.00752622950792016,0.051232102730665,0.0344856288371054,0.0360815106435396,-0.0214733766921376,-0.0185083340844451,0.0365113213670711,-0.0612793695896241,-0.0378571282872207,-0.0580666351846141,-0.0460978377745604,0.0964001108551138,-0.0404356289695367,-0.0344013659465057,0.0336939235140733,-0.00262088381219868,-0.0264782222695977,-0.0545320617802764
"mel413",0.095100773456314,-0.0597396827514174,-0.0356911499455208,0.0135925764796502,-0.0201359060383232,-0.0158715666026298,0.0123262722325153,-0.0380230070914199,-0.0385880318285621,-0.0516137774998783,-0.0497438152486068,0.106433268531455,-0.0187561961650272,-0.012932981643692,0.00269267614236093,-0.0169378208666838,-0.024210373136122,0.0116644509624393
"mel181",0.0174008492960968,0.0192599702562979,-0.00764051906373914,0.0245009985124702,-0.00747385065085958,-0.0231219160496817,-0.0214210099103725,0.0516049102971389,-0.034069664389466,-0.0393364912964735,-0.060221662054753,0.015712809848297,-0.0442272887849053,-0.0442472640363711,0.0350229729609624,-0.0166486207681056,0.0186197599168832,-0.0369694086449863
"mel420",0.0767860715817784,-0.0227705068232259,-0.0131049690694993,0.000204673529158569,-0.0229966049808707,0.00206598253086261,-0.0155817929198815,0.0089839271459136,0.0072799250319264,0.0272844795895806,0.0166652818074302,-0.0187413357641636,-0.0319376951907805,0.0238047781134427,0.0107888707936926,-0.0220527276892582,-0.0364426849915887,0.0459038731180489
"mel407",0.0251254064946031,0.00265150486252842,0.0112949459885933,-0.0418881002457988,0.0106932270556863,0.134892997297284,0.177177438872104,-0.0478564561259511,-0.0299593166547866,0.00239180858274057,0.0290653922028996,-0.0176232851522726,-0.03782433370123,0.0237982826272734,0.0208709970207035,0.0295474227608479,0.0199288617408676,-0.0375387821332626
"mel339",0.0400083912748282,-0.0406146051356161,-0.0332853599170996,-0.00408200969084766,-0.0161847458530769,0.0311293083473017,0.00299885105981179,0.0645628803450569,0.01387848742721,0.0254773877143441,-0.00196388562437781,-0.037521125852445,-0.0802652974607689,-0.0365971399247026,-0.01973099038937,-0.0273777298885943,0.014285526352089,0.0438272923665827
"mel414",-0.0305657554015077,-0.0237862439351299,-0.101892499554481,-0.148647705888459,0.0623758298717956,0.0149801182628399,0.0291921628938258,-0.0153953712866679,-0.0816675176865053,-0.00397115217276076,0.0394508515513348,0.0878714398847151,0.0998785189771381,0.148244127295994,0.0336036208119133,0.118842948384011,0.0735388765011659,0.0216233189415329
"mel442",-0.0351106385299465,-0.0564168470992775,-0.177266867574161,-0.156654345682522,0.0502852142292372,0.150594351019156,0.170163010225909,0.0350078569661247,-0.0160134424055495,0.0378407778579078,0.0869276442310207,0.0344124689562784,0.0258480278170223,0.0612836941480606,-0.0401147247682793,0.0587220556763629,0.0983616560638388,0.0425436829140335
"mel214",0.0669708763079846,-0.0654309546671244,-0.0794294666160225,-0.0192661709431942,-0.000576167262114668,-0.0278762536166624,-0.0245767352158194,-0.0347853856339852,-0.0525898115704449,-0.0131603923937484,-0.022338883310246,0.0826126068409813,0.075093912270868,0.0727522656756633,0.030628200222512,0.0228725487509333,-0.0129352045089864,0.00161300676186746
"mel121",0.0574710754085333,-0.0547458597221724,-0.044111756630775,0.00397615476931553,0.0118440190349835,0.0993549612497035,0.144736010403723,0.00373310096764812,0.0109519753856758,0.00287874408253159,-0.0228474706748718,0.0532511658277007,0.0365241512393346,-0.00998193633934629,0.00561149210362412,-0.038069770553267,-0.035554122884817,0.0338656474896734
"mel434",0.0431977283374039,0.0358987990023966,0.0067347265668007,0.027294303782965,-0.0117347305859308,-0.0319448084723539,0.0425946096116784,-0.0514618161393943,-0.0803301504782586,-0.105882245378711,-0.0887619175731546,0.0254820311397798,-0.0268515280597037,-0.0135311885673369,0.0180109254074705,-0.0134628110660908,-0.0243676551129349,-0.0591045113917246
"mel114",0.0549470299213725,-0.0673330379541755,-0.0460562884934955,0.00705414828726123,0.0327665087196827,0.183399111736136,0.199830211404643,-0.0109070705843397,0.0401959307909824,0.0241644553059267,0.0374872973882267,-0.0280681566516159,-0.00690641370659157,-0.02734217163755,-0.0256865209032433,-0.0402487890078868,-0.0085497202818506,0.0670769854205547
"mel368",0.0750158291469939,-0.0503937999054446,-0.036772551399418,0.0165455926659803,-0.00940546125837564,-0.015997506864972,-0.0168670145236865,0.0550930312269205,0.01053969131525,-0.00811711995703522,-0.0484814284250591,-0.0672673561250977,-0.0767268449923735,-0.0697765506210481,-0.038426380096077,-0.0661219213306905,-0.016058919628508,0.060656668033321
"mel145",0.0425480279996381,0.00289501602987412,-0.142482742149149,-0.0680943598101836,0.0604067364611365,0.0226851166980546,0.0260544283553941,-0.00349518523978385,-0.0200968550205927,0.0329541028449019,0.0415951273166285,-0.000743368619413564,0.0485518234932547,0.0802194859482272,0.00950832915191608,0.050777191274797,0.0423176596224983,0.0169423282046641
"mel017",-0.076391830146553,-0.0487129688100185,0.00857545709210772,-0.0983135698868013,0.0242611132102993,0.11575820925009,0.11952703685149,0.00969119163919043,0.0206803987784086,0.107381846914551,0.0979029507772652,0.0363022693588838,0.0106853779230712,0.0430022531001782,0.0204665076479974,0.051676831164165,0.0511849371694262,-0.00907521877127222
"mel038",0.0228094326482394,0.0682530604011731,0.0287402492357237,0.0333604199645125,-0.0181281231196532,-0.0069900272478116,0.0705036301637639,-0.0890795994219355,-0.0572647100582159,-0.0685085728709611,-0.0494683899519703,-0.0372698584549248,-0.0653067966108048,-0.0492718276219675,0.048482875207715,-0.00832592820177724,-0.0360283421233581,-0.0643073420483938
"mel315",-0.0345969673814496,-0.00590583269466817,0.0505663953739704,-0.0622911574182957,0.0322786069897073,-0.0450057776088966,-0.0181149616119894,-0.0332573696345044,-0.0493663941530802,0.004292438397663,0.0285546066323982,0.0324205285095602,0.0680601175405433,0.107638636268146,0.0418988020863029,0.0959002982077448,0.0128859716598967,-0.0537281629257158
"mel222",-0.00889195383281432,0.0123849335200049,0.0376950214404127,0.0131838830265327,-0.0129873815011884,0.00164870198429788,0.0643636594220309,-0.0544039481887318,-0.0418150616420413,-0.024506407068734,-0.0266406227724554,0.0365379558742598,0.0464819887856838,0.0195942421442814,0.034672867835767,0.007479015833218,-0.0390168167104082,-0.0473319083126762
"mel288",-0.0970865786057043,-0.070337777059408,-0.12644601759094,-0.217140808309019,0.068211908050037,0.168516179428686,0.21133557019862,-0.035679974798528,-0.0348333412158466,0.0681901947144889,0.120738534013617,0.0349728002830255,0.0348687441467496,0.0713169834523993,0.0351767454579436,0.132806267456382,0.113444826816688,-0.00505428206402305
"mel049",-0.0562656083639136,-0.00765026345418383,0.0724276821043447,-0.0852751500509441,0.0248431944298962,-0.0190360174154725,-0.0199002067893827,-0.0074549207847235,-0.0600235499480002,0.0189343921193391,0.0421684627739326,0.00907281134656932,0.0720083311583739,0.12660324907132,0.0550659019075046,0.109535289285039,0.0437945326136674,-0.0626211844270958
"mel220",0.0594279294893985,0.0639495568694018,-0.0135746543370812,-1.75958967425958e-05,-0.0220961863144026,-0.0160524745861686,-0.0229983983144297,0.030210176424778,-0.033385234949331,-0.0423638535628769,-0.0432040624460125,-0.0547311655031997,-0.046228160308676,-0.0121567198119191,0.0295537994206485,-0.000222291090674918,-0.00843886302009223,-0.0160047530045501
"mel415",0.106842186581201,-0.0682085741744911,-0.095130951394965,-0.0534240298691813,0.0088484156144723,0.0144348559195766,0.0398322447515283,0.0192388515817699,-0.046279731289987,-0.0163513543471576,-0.0181708028557466,0.0494386021308858,0.11066838500164,0.083169559935839,0.00798353199377306,0.00826112532192946,-0.00220755530628807,0.00312058084157972
"mel185",0.0229270834543664,-0.0588187030702918,0.00311022890554072,0.0318131294544291,-0.00564391361731436,-0.0112482057726256,-0.0166985818716433,-0.0353039489389185,-0.0156748427128824,-0.0337400974900322,-0.0400582961718024,-0.0186888243061096,-0.091092289741021,-0.0842275245829851,0.0319222474571693,-0.0310611436094665,-0.020558128255081,-0.0262280519390233
"mel261",0.02935710527573,0.0539380456403215,0.0087520053239565,0.0369796450152093,-0.00768461538355949,0.0597299779417366,0.119357065367438,-0.0389506534721832,0.0139450690048941,0.00289006007810467,0.0130771771589538,-0.0187015914127813,-0.0112456765532608,-0.0185308191552903,-0.0169001559220379,-0.033601643833881,-0.0547191164212024,0.00799050642564237
"mel021",0.0854758637150435,-0.128706278588695,-0.117528837826126,2.58835085431872e-05,-0.0016207834886438,0.0779975700960523,-0.0101733037211431,0.129487808825257,0.0361063472128383,0.0583541577600119,-0.0169956841555226,0.00995995253901785,0.0531030569728916,-0.0358425855190987,-0.142500127036259,-0.098050205653868,0.0305404922761583,0.0363921582538293
"mel028",-0.0461038501153993,-0.00947907422393888,-0.0338205063301276,-0.109080095449099,0.00330599523497623,0.0406708005113734,-0.0094334638851064,0.0823010531147893,-0.00910006607770407,0.0595999915563481,0.0481062585839846,-0.00124418883188897,0.0237470264413599,0.0158831098787875,0.0230578685723867,0.0370575916604216,0.0707584298982926,-0.0347031272180989
"mel130",0.0250896959872339,0.0390472618402612,0.00961952681343815,0.0255111698231951,0.00394726106171056,0.096726528532602,0.151107997205552,-0.0392997272280931,-0.0219032501240891,-0.0311478215620003,-0.04884144745432,-0.0332396830386633,-0.068553366633884,-0.0635242179688848,0.0338062526018037,-0.0132337150876577,-0.0294643016273503,-0.0221199139648151
"mel235",0.0177392308040076,0.0344774436662951,-0.00240086453411264,-0.0354323290255983,-0.00811099458157289,0.00371346087711606,0.0305749319005771,-0.0575080843807457,-0.023295117546243,-0.0289702433901187,-0.00989792942905951,-0.00228607320711831,-0.0105947835283633,0.00692226950420388,0.0204043307341164,0.0141401478614593,-0.0171747505123222,0.02718963120441
"mel082",0.0859479234709447,0.0280356473544674,0.00898883071063379,0.0332436975049879,-0.0298771347292497,-0.0526839072531065,-0.00990851925548087,0.0095433481648049,-0.0460701706798934,-0.0768203827467811,-0.0877133527284354,-0.0311799584717117,-0.0715780307515586,-0.029884846089076,0.0153148671031525,-0.0347888760867975,-0.0414833398549885,-0.000755394780299599
"mel091",-0.0292412238022279,0.0578524902537784,-0.00351551136428346,-0.0172090190300367,0.0102750322758922,0.00148089619572918,-0.00457288610535617,0.0283783382950911,-0.0343478062369945,-0.0075227611626466,-0.00608461681633398,-0.00168705708172838,0.0275932010370877,0.0376090500683206,0.0317699067735457,0.0345353167388594,0.0369759511614562,-0.0319165147638525
"mel329",0.0053203755809707,0.0363145037494893,0.0433748117522164,0.00114038370443637,0.00430040768429336,-0.00135899128286572,0.0552497020077736,-0.068816524393482,-0.0559235421382828,-0.0432926937960706,-0.0377544716003232,-0.000642411647071719,0.0302715164349752,0.055283181774979,0.0270897355340357,0.0269252051306804,-0.0114167213421801,-0.0495589300476196
"mel410",0.00190028184948777,-0.00294285126812001,-0.0734870320950767,-0.0382195529400281,0.0233611164937237,-0.000179664183316009,-0.00730294335457575,0.00263446129216742,-0.00820186312409574,-0.000878168887738778,0.016969133286063,-0.0264272240486073,-0.0218558565590628,0.00915005462144236,0.00183678566046859,0.0546620367983494,0.0623712994788772,0.012148055897951
"mel250",0.00486672407108012,0.0209317082028669,-0.0193400231886267,-0.0262045855132238,-0.0040224245815322,-0.00555703216189163,-0.0148186089739581,0.0374214356052755,-0.0610717845162088,-0.0468389443167603,-0.0282059280657399,0.00740387806405075,0.0526112386625186,0.0701309766327489,0.02023606872313,0.0248000306524349,0.0294403729786482,-0.0258993902700042
"mel351",-0.0581613029697184,0.0381750796306216,0.0332450036869096,-0.0583770744388872,0.025129922216575,-0.0321892442026874,-0.0220670778964925,-0.0100542081849127,-0.0662836679259129,-0.0336777205656343,-0.0106982977848458,-0.0170174752575481,0.0179161250335471,0.0567776579715713,0.0617739883869668,0.0965953778398966,0.0676048097253316,-0.0543516364322712
"mel416",-0.0429268327254344,0.113559961815743,0.0656613157391575,-0.0373776346377625,9.45636415563713e-05,-0.0428475624427586,-0.0181310363305796,-0.0406908391596951,-0.0685840201016348,-0.0470271389924725,-0.00914211999000154,-0.00578448334295911,-0.0516754891836809,0.0264064285683072,0.0744522669375416,0.0972593228789053,0.0590214063666211,-0.0681919511925267
"mel014",0.00590065173666368,0.000802798056094228,0.0148281643533866,0.0225968730765822,-0.0180654644471484,0.00926475155865084,-0.00556460210987474,-0.0561297849392501,0.0730878925056931,0.0177411945905135,0.0598015713221598,-0.0455225051854699,-0.0167203336282114,-0.00705439131558938,-0.054093689996077,-0.0166387660994749,-0.0242903580318905,0.0500687076403672
"mel247",-0.0329248831772722,0.0924520530985705,0.0762428028470994,-0.0101279226607263,0.000795635377396974,-0.0136149657521576,0.0307692022077623,-0.0683000546563845,-0.0225100183091073,-0.0196117613791778,0.0191306867084771,0.0327019753962141,0.0547427740190923,0.0908920230147801,0.0276798610922537,0.0414140866018868,-0.0449415584791341,-0.023134496740859
"mel011",0.0098683442344833,0.0223677680613447,0.0927564813052006,0.0253731985143194,-0.0151749748151294,-0.0877324925325157,-0.0445247170221449,-0.0540219765307999,-0.0399937149925256,-0.0253885587815419,-0.038338023703089,0.0792344218453203,-0.00743226877304602,0.00995095247269176,0.0429085753470408,0.0101320077163365,-0.0231882017527121,-0.0814981325613284
"mel314",0.00100612993637839,0.0373325024231798,0.0286899586706828,0.0304043794283817,-0.0185633326884558,-0.02674117374776,-0.0292324678796134,0.0483290461493462,-0.0484592125440027,-0.0598103395309074,-0.0461614811673456,-0.00915373354864447,-0.0778602273883884,-0.0362538954988227,0.0269718508993626,-0.00971181443176015,0.0157336397070726,-0.0364287725070144
"mel440",-0.110331121456888,0.0162732180671407,-0.0322647021940126,-0.162509942651703,0.061610884679047,0.0589499379182679,0.0869926061370428,-0.00553484137756103,-0.0398894535898206,0.0595922749171153,0.140643013725361,-0.0187743428468354,-0.0456726678999888,0.0996247262874752,0.057698170946476,0.193144329520045,0.166868577052896,-0.045422566881324
"mel359",-0.0748766974590338,0.0382041829839769,0.0392154456927675,-0.097602860447845,0.00604060233601613,0.0331008557791859,-0.00705896809099658,0.0499826242354298,-0.0131249227835286,0.0662035460883299,0.0693181403851233,0.0103942339070657,-0.000709219031643023,0.0565548985411971,0.0432234664683124,0.0981582920657875,0.0967976444262825,-0.0539360255000651
"mel068",-0.0313301142060929,-0.00188747925539884,0.08039115712427,0.00259487647060951,0.000917988213960055,-0.0428172640155275,-0.0188574749905271,0.00273259768228307,-0.0481838598829878,-0.0396257855476674,-0.0255975755202303,-0.00929190937199109,0.0381460406682007,0.0175275169788659,0.065648819651064,0.0303572446518564,0.010305860551259,-0.0719511488497427
"mel126",-0.0497615539215861,0.0360760483542492,0.101425447660838,-0.0152081112102277,0.0325186736242484,-0.0367196221386555,0.0250694204939135,-0.0859234427291468,-0.0671406869130406,-0.0613821391905667,-0.0298309021216397,-0.0102163501818126,0.022991351277296,0.0266244981340783,0.0803918723588705,0.0599456784913606,0.0163390447527913,-0.0668605394629832
"mel221",-0.0337173335145932,-0.0622234660097385,0.00112179408759963,0.0120638745798366,-0.0107909460445463,0.0152261015499675,-0.0164498678554973,0.0180939972387626,0.0748282615359761,0.0580498608871963,0.038675296577134,0.0353077867161335,0.02029099288917,-0.00745073455698351,-0.047248546049928,-0.00882684215612971,-0.00534998165803489,0.0956372331454898
"mel459",0.0093929892164668,-0.0337497758852686,0.0243113037960406,0.0381779556018827,-0.0083125068993351,-0.0543832190568635,-0.027146465100654,-0.0637057082293014,-0.0313054488001937,-0.106092009123398,-0.107650580259188,0.0604992237238274,0.0927033283612964,0.00516930092453677,-0.0394157977669525,-0.0230719112609593,-0.031810055173934,0.0250006752032428
"mel439",-0.0146497042069598,0.0326633289069647,0.0104446141236609,0.0188533512126701,-0.0209243872966225,-0.0165084591384972,-0.0244624908846821,0.0226050445010906,0.00265980031938047,-0.0186159775030428,-0.036638402843938,0.00313018600275203,-0.00607375943231968,-0.0145809618961732,0.0295407312624265,-0.00291084299084111,-0.00643376280947816,0.0236231014847178
"mel084",0.00697465541007054,0.070868309359643,0.0340023112230534,0.0347146658552162,-0.0220692243176104,0.0245902191042025,0.0223222430986513,-0.0498473595462467,0.0627257520055044,0.0187959411160508,0.0375517908680358,-0.0344488373127421,-0.0525471608302512,-0.00127210191074954,-0.091090805704002,-0.0274565853307974,-0.066316674866331,0.0753952899821395
"mel026",-0.09929427557479,0.0492834417565664,0.0880793078337626,0.00699963355953376,-0.0230570213960499,-0.0341842113152688,-0.0352743390677595,-0.0159242208249868,-0.0209849559059212,0.0123680247866873,0.0112900115584669,-0.0214876229121809,-0.0291340347870891,-0.00398111489204296,0.0511809457311694,0.0436283092500983,0.031550235788475,-0.0749808377308932
"mel353",0.0143248181113903,-0.0240371744588914,0.0259288327749865,0.0324274177845732,-0.00815705779326471,-0.0110070225542807,-0.0215904574211908,-0.0567330662688908,0.0679141078983918,0.0503259257759811,0.0390673544906999,0.0427709431791107,0.032261945697522,-0.0142483610908616,-0.0741319086266806,-0.0283183190168832,-0.0415233813555405,0.0310159903447756
"mel159",-0.0404365563061702,0.0699056112447436,0.0704504746028704,-0.0216946031837465,0.0130478569421386,-0.0737867158449889,-0.0296889800191184,-0.043020622608076,-0.0693562815963622,-0.0622500715142452,-0.0307298715140121,0.087354316738207,0.118220832913959,0.1083136503874,0.0392520985980468,0.0663995562762691,0.030764656672864,-0.0836408950713434
"mel199",-0.0726192730673939,0.0833934343230638,0.0308563289184055,-0.0400852525880255,0.0243316833517538,0.0218924670877907,-0.00429835675862355,-0.00823809104803115,0.0365874908762336,0.0995052021656935,0.0780386654796211,-0.0467990463912344,-0.0443926418641502,0.0126731088410717,0.0347044688774262,0.0606951997170843,0.0408495786089101,-0.0245514104510008
"mel253",-0.0122231510980451,0.0173266233294016,0.0550471532895769,0.035697619140426,-0.039171283508853,-0.0423115304124658,-0.0297379937025129,-0.0505059469563225,-0.0209886535287761,-0.0254715457297526,-0.0164117415625705,-0.0600863947463815,-0.0720127407441866,-0.027899617398817,0.0379115445481918,-0.00518060079904674,-0.00885157603154304,-0.0443594209151424
"mel123",-0.0606370028314057,0.0695873200609751,0.0456551549150862,0.0241627796716879,-0.0224562823715027,-0.0633963632590425,-0.0400455300159548,-0.080778105223258,-0.0562893031112948,-0.0801459578729835,-0.0328471667489289,-0.0338949642649354,-0.0394101594456085,-0.0101346074777176,0.0368707254111626,0.0378417046603701,0.0175479808664324,-0.0772021804342233
"mel168",0.0054954597280127,-0.0347099711434115,0.00820106981890498,0.0113808476004418,0.607710515117045,0.189207911475243,0.188297394709654,0.0189888350722393,0.0568876851134306,0.0754959657793076,0.031665642150662,-0.0522024830008008,-0.0176316574417227,-0.043428700793859,-0.00326750805696672,-0.0171733834184573,0.00676920709259549,0.00810534882526669
"mel108",-0.0326946392757292,0.0318184247787851,0.0411942672154763,0.00807518417779233,0.00992272194183888,-0.0191186929356834,0.00140313063341815,0.00809859123091419,-0.0258203667815281,-0.012033243086409,-0.0195870972183458,0.0609235572829208,0.0217670196143251,-0.0248123535858815,0.0560987377611666,0.0143266347022742,-0.000306488022900167,-0.0389766544763089
"mel110",-0.00901625610732926,0.0774111188497251,0.0804235276360926,0.0496578540485865,-0.0180949683626078,-0.0945422605559803,-0.0185534064428876,-0.0977079836920992,-0.105369119272478,-0.110689077683485,-0.116429758033059,-0.0232328483631251,0.018099097551375,-0.00327387406913226,0.0644145278567554,0.0142295180595121,-0.0583604913849235,-0.114588538701084
"mel078",-0.0100391842988865,0.0441894797321542,0.0408294625336619,0.0287602238360146,-0.0185837167587867,-0.013502312068936,-0.0266969856741893,0.0178796240871094,-0.0453678418890723,-0.0404129570638317,-0.058295553980197,0.032100476105634,-0.0187314058032925,-0.0348109449883037,0.0578043501665283,-0.0132591916195461,-0.0239240009566843,-0.0480104349353464
"mel200",-0.00817505020665329,-0.00501428351337322,-0.00600532359392079,0.0189062079553038,-0.000486636312293799,-0.0222062330915529,-0.0270738743727586,0.0603306147080569,0.0061138131579987,-0.000113159979091321,-0.0155968503390481,-0.0789390201122043,-0.109875868157197,-0.0500799616184616,-0.00248904706195651,-0.0282486019741011,0.00565093312790008,0.0114825554117966
"mel079",-0.0174122263351255,-0.0218642249753265,0.0199633680009363,0.0422246192829102,-0.0597608891374158,-0.0238003404467701,-0.039872676843951,-0.0468957172558458,-0.0074180764125749,-0.0298774137436736,-0.0252754203106853,0.0627856283189076,0.0321781700288852,-0.0177736808844456,0.0121250540852368,-0.0172641342594221,-0.0337966239310464,0.00102785201036526
"mel203",-0.00375840893908044,-0.0358386441531286,0.0144806182921168,0.0342458576375692,-0.0189201321940103,-0.00436617757002781,-0.0180529306039146,-0.0469261109657724,0.0714952920017095,0.0318997279831972,0.035568444947716,-0.00731073519543301,0.0357913848649892,0.0312500469221173,-0.0220430957156567,-0.0135781707950909,-0.0306019104579253,0.0604379571768012
"mel360",-0.0325995149235692,0.0205594707233812,0.0517149539619789,0.0239276719676356,-0.0167064010249405,-0.0361836634672948,-0.0381584720502083,-0.00267421439045712,0.00320739443684401,0.0317605606801591,0.00698023387877627,-0.0248356466636628,-0.0103625028115792,0.00700711819758542,0.0126845674546903,0.0185795693959852,0.00780877101483203,-0.0565134562293924
"mel333",-0.092077411257119,0.0754987630957339,0.0480942615877568,-0.0693025792712352,-0.0203372416372698,0.00760897284345236,0.0472432357853228,-0.0602200093865734,-0.0579050757921912,-0.000147754663568387,0.0369732064120008,-0.00960190462214067,-0.0146078507723614,0.0404323129408702,0.0661992036882845,0.101002873905225,0.064072276904729,-0.0685282875438236
"mel115",0.0228744153959196,0.0407458131238057,0.0126917350067443,0.0320583252614792,-0.023636377092,0.0102556775381656,-0.0332192252857405,-0.0445090544110334,0.127628628849115,0.0941944169527665,0.0597733916592788,0.05349949534046,0.0514998182656481,-0.00766415846192665,-0.117968590908717,-0.0575033361998052,-0.0725826863683301,0.0945266254083322
"mel303",-0.098918257965478,0.0404541662148613,0.0658154479050033,-0.052316038399349,0.00178623162477921,0.00451009976937237,-0.0219872647765755,0.0305895712112153,-0.0148086932372715,0.005187400797779,0.0262312064913563,-0.058876453559787,-0.0191638018858714,-0.00268608721035387,0.0310241502880189,0.0590832511205161,0.0719040891452898,-0.0340704040548141
"mel371",0.00605604650412234,-0.0390691855980621,-0.00843773914206733,0.0493511315455497,0.00800011553971841,0.015032513447076,-0.0215284176012497,0.057143012529646,0.0908572941608224,0.106703432308066,-0.00515462289651724,-0.0110562439130979,-0.0346130579542582,-0.153397643988571,-0.016457552286733,-0.173555635294526,-0.107598385000407,0.0237483216367021
"mel255",-0.0834560060949524,-0.0349234789378459,0.0539439690968312,-9.99131704203176e-05,-0.0510871759119388,0.0369585730654843,-0.0283545269651353,0.0670478410338217,0.0437430525403817,0.10061204027593,0.070565557391188,-0.0347054841719016,0.000598813914529415,-0.00951305050195143,0.0222026474508995,-0.00116081048481984,0.0370191056665576,-0.0413847931123201
"mel392",0.00679796406196595,0.0772725106568372,0.0624751963088654,0.0509503451896685,-0.0292616133384537,-0.0427956109853374,-0.0377171569039967,0.0125831859208936,-0.0401254592968624,-0.0502268836158555,-0.064926848322223,0.031438962217221,0.0327434762060223,0.0052833185906134,0.0306385265760346,-0.0233104139656662,-0.030621269092022,-0.0281170757818242
"mel135",0.0289390191564586,0.0457621812436453,0.0349142959235316,0.0287372416994357,-0.0329137759281528,-0.0232222319323164,-0.0314280623647109,-0.0344452737516756,0.0485565664014644,0.0494568308792145,0.0383094511048656,-0.0148200283579802,0.0476352545237892,0.046422347681668,-0.0032564103951045,-0.0166865715180463,-0.0520229837047768,0.0156190326193369
"mel282",0.0425891087960717,0.0139946102637814,0.0193789931028053,0.023896820603546,-0.0184195958614359,-0.0231697965112022,-0.0262776052973477,0.038349974183975,-0.032939420382462,-0.051740894506001,-0.0568175920154632,-0.0634384065875135,-0.0530915157814593,-0.0414066161544595,0.0201209056435935,-0.0153927881542866,0.00106054605744948,-0.0365375028453755
"mel249",0.022514556885832,-0.0240620557936288,0.0345795839270102,0.0306010414841009,-0.0451963806371584,-0.0321877014152937,-0.0352018477683808,-0.0257084627050288,-0.0128729321050237,-0.0219245386483167,-0.0562628538975402,-0.0511885638620355,-0.0730199734200596,-0.0618265722999704,0.0421241380166467,-0.0123801658344586,-0.032352474153555,0.0362752622226841
"mel318",0.02160187673002,-0.0401642871183004,0.00785155597498311,0.046461710512142,0.044181097331974,-0.0240678720160947,-0.0172088791271077,0.0367567359805403,0.000231768250625024,-0.0321235749296547,-0.0751372090910093,-0.00319142455093101,-0.0726578341296322,-0.0877741795658501,0.0111957471708191,-0.0784064851196383,-0.0460536426484164,-0.00568973379998593
"mel435",-0.0344854844228816,-0.111146788061511,0.0498126647666755,0.0591729260648395,-0.0432452311026651,0.0160919261545148,-0.0194479728574661,0.00601983384723605,0.0671331342173521,0.0852204660395346,0.0756051972144893,-0.0518774743009992,-0.0915064393501363,-0.0720827363502579,-0.0154030573342368,-0.0276738923741618,0.0140319176718717,-0.0123887018045334
"mel405",0.00422487902487401,-0.0555396266863367,-0.0328028383211591,-0.00712548364039613,-0.0257680027532699,0.0377117268318983,-0.0139277846936304,0.0725142277424548,0.0923890232669255,0.0958674001144317,0.0764982218632463,-0.0722969545090374,-0.0622632974497574,-0.0604322790550311,-0.0725105456365311,-0.0382374172763729,0.0211967712582631,0.0852293580873707
"mel127",0.0177744083980706,-0.045588089379372,-0.0954395586473767,-0.0247801162468607,0.00962973053086643,0.0296184552270125,-0.00495784431212717,0.0691651786920264,0.0351793827078285,0.0389205565054224,0.0118777706463511,-0.00965358800037907,0.0469761497545744,0.00779319421736558,-0.0104194159339413,-0.0324368116661103,0.013079107735527,0.0548877943874297
